"","orig_url","domain"
"3168","https://t.co/GaotrG4mTr","domain_2"
"3169","https://t.co/rkU0IDM6aQ","domain_2"
"3170","https://t.co/7IJlZ6BcSP","domain_2"
"3171","https://t.co/hVJmuuaLXV","domain_658"
"3172","https://t.co/T8Nz6h9Zz4","domain_2"
"3173","https://t.co/YSrSKuyaSw","domain_2"
"3174","https://t.co/VZPKn23RX4","domain_2"
"3175","https://t.co/Rm50vCVjsh","domain_2"
"3176","https://t.co/1tr2KvXCTW","domain_2"
"3177","https://t.co/Q0X7e84R4e","domain_2"
"3178","https://t.co/ELDcP3vO7C","domain_2"
"3179","https://t.co/XBNLSBzzgI","domain_2"
"3180","https://t.co/H84R1TIh8J","domain_2"
"3181","https://t.co/1oemJTO9Dp","domain_2"
"3182","https://t.co/sEquWmvFx4","domain_2"
"3183","https://t.co/akNyNPv461","domain_2"
"3184","https://t.co/jqTMweDw33","domain_2"
"3185","https://t.co/EwLHrTREEP","domain_4"
"3186","https://t.co/C9t2F6DLtM","domain_2"
"3187","https://t.co/xSZicdWxq0","domain_2"
"3188","https://t.co/Tr8YcHEFGQ","domain_2"
"3189","https://t.co/1ZdRKTgogD","domain_2"
"3190","https://t.co/TLcWeZPuKW","domain_2"
"3191","https://t.co/qr6BtDCqCj","domain_2"
"3192","https://t.co/wD9ODwjj9L","domain_2"
"3193","https://t.co/EfKCoegJck","domain_27"
"3194","https://t.co/87H5MbA3N1","domain_2"
"3195","https://t.co/8L4RFFZD0P","domain_2"
"3196","https://t.co/TvYQczGJdy","domain_2"
"3197","https://t.co/BB7TTdVJWE","domain_2"
"3198","https://t.co/Fkb7iUAuL8","domain_2"
"3199","https://t.co/DUdAIrBBPo","domain_784"
"3200","https://t.co/padosfyXnM","domain_2"
"3201","https://t.co/bgM4cSrbVd","domain_2"
"3202","https://t.co/0Vcsafx9bY","domain_2"
"3203","https://t.co/VzcvAdkcQp","domain_2"
"3204","https://t.co/R7pVTSdUmA","domain_2"
"3205","https://t.co/DNofWtAkAt","domain_2"
"3206","https://t.co/kDqtqGK5pI","domain_2"
"3207","https://t.co/ldjet9tfMk","domain_2"
"3208","https://t.co/eTkBW1RCrv","domain_2"
"3209","https://t.co/PC3h1NE4G0","domain_27"
"3210","https://t.co/GXYivsWki7","domain_2"
"3211","https://t.co/JDtPirnm76","domain_2"
"3212","https://t.co/MSUY4qTPk9","domain_2"
"3213","https://t.co/WdVQlEWYBs","domain_2"
"3214","https://t.co/xxZD1nmb1i","domain_2"
"3215","https://t.co/BIexWDlDWC","domain_2"
"3216","https://t.co/JwDfPYG3NT","domain_2"
"3217","https://t.co/ProNtOuo91","domain_14"
"3218","https://t.co/cP7c1cH0ZU","domain_2"
"3219","https://t.co/axVQ80RbYJ","domain_785"
"3220","https://t.co/H3MrqRrGfe","domain_2"
"3221","https://t.co/bfEhX84lrj","domain_2"
"3222","https://t.co/rDfaAKKbNJ","domain_2"
"3223","https://t.co/y678XsNvJ6","domain_2"
"3224","https://t.co/LUUaY2JSJn","domain_2"
"3225","https://t.co/Cfe9HUQN0h","domain_2"
"3226","https://t.co/PU7C4Hhbxj","domain_2"
"3227","https://t.co/XRlzvFeiLH","domain_2"
"3228","https://t.co/8bHaejsUUt","domain_2"
"3229","https://t.co/PKnBZLHOSc","domain_27"
"3230","https://t.co/serARcNrbY","domain_755"
"3231","https://t.co/U5Iu6pfNh6","domain_2"
"3232","https://t.co/gBEpdi0WzT","domain_2"
"3233","https://t.co/6OVxU5cy35","domain_2"
"3234","https://t.co/fAobg3I1zm","domain_2"
"3235","https://t.co/PckF0nl2yN","domain_786"
"3236","https://t.co/HmRtqEykyI","domain_787"
"3237","https://t.co/SY8nqTLMD3","domain_684"
"3238","https://t.co/yjDHoDdjox","domain_684"
"3239","https://t.co/Y23Xzl3fZv","domain_2"
"3240","https://t.co/kLtIt88AS3","domain_788"
"3241","https://t.co/qamgvQAFzc","domain_789"
"3242","https://t.co/kqVEVuutDJ","domain_790"
"3243","https://t.co/zM6VcZqvWk","domain_791"
"3244","https://t.co/DKNlZNom6n","domain_2"
"3245","https://t.co/zqMtrBKaS0","domain_66"
"3246","https://t.co/kmVrZaSXY4","domain_2"
"3247","https://t.co/2jbIbeib9G","domain_2"
"3248","https://t.co/p5KtaqW5QG","domain_2"
"3249","https://t.co/xs1QHfjAG4","domain_792"
"3250","https://t.co/lCDkTEOukj","domain_684"
"3251","https://t.co/cX5OjH2Dr4","domain_787"
"3252","https://t.co/btdjGWeKqx","domain_793"
"3253","https://t.co/bEKrPjnYHs","domain_684"
"3254","https://t.co/A8nMdkd3rV","domain_14"
"3255","https://t.co/AOWVFAbl0a","domain_794"
"3256","https://t.co/oHHolJ9vEV","domain_684"
"3257","https://t.co/Xs6aa2c6Jb","domain_14"
"3258","https://t.co/Zlq8tHcTkW","domain_2"
"3259","https://t.co/dmVR2H2fKM","domain_790"
"3260","https://t.co/kWMRCEkVTF","domain_795"
"3261","https://t.co/W0xR5gP8cW","domain_794"
"3262","https://t.co/A3b5n3rcr5","domain_796"
"3263","https://t.co/OK9EBHurfl","domain_797"
"3264","https://t.co/pAug7a68i0","domain_798"
"3265","https://t.co/Lw6NeQJRoT","domain_799"
"3266","https://t.co/6TVVlG2fNi","domain_800"
"3267","https://t.co/0xA6FCjyec","domain_1"
"3268","https://t.co/M78ir0IK01","domain_2"
"3269","https://t.co/3gLYOyf6Oc","domain_796"
"3270","https://t.co/XVcO7sLxhW","domain_801"
"3271","https://t.co/jbVmGeg522","domain_2"
"3272","https://t.co/QWo7q1AMh8","domain_2"
"3273","https://t.co/esRkmazEq9","domain_2"
"3274","https://t.co/n3Ow73Oasw","domain_416"
"3275","https://t.co/Gs9bmplbHH","domain_2"
"3276","https://t.co/cBAxCuBA0h","domain_802"
"3277","https://t.co/1yBE5mgZL4","domain_66"
"3278","https://t.co/7Zog3DpdU9","domain_2"
"3279","https://t.co/OFEbaKatNh","domain_796"
"3280","https://t.co/20Gi4Gyud5","domain_803"
"3281","https://t.co/kff8ojrZP4","domain_798"
"3282","https://t.co/JoB4GGtpAl","domain_2"
"3283","https://t.co/UiqKDdVwKz","domain_505"
"3284","https://t.co/aa8FwtOHyJ","domain_2"
"3285","https://t.co/ANrIOMbHQN","domain_64"
"3286","https://t.co/OYY9MGW7HN","domain_796"
"3287","https://t.co/ozIZdsDWP4","domain_64"
"3288","https://t.co/SJNyFszCu1","domain_799"
"3289","https://t.co/28r2IgxmIE","domain_349"
"3290","https://t.co/S7grbZNwlr","domain_804"
"3291","https://t.co/cPEQv52LNA","domain_805"
"3292","https://t.co/heIekfcHdM","domain_2"
"3293","https://t.co/BEnWu5IARa","domain_806"
"3294","https://t.co/HvBJ30aj9s","domain_803"
"3295","https://t.co/JvjALYg2n1","domain_376"
"3296","https://t.co/qXMWELJbc0","domain_2"
"3297","https://t.co/4cEEuzWHvf","domain_807"
"3298","https://t.co/OrJb3j803F","domain_376"
"3299","https://t.co/MWdHXYfrag","domain_2"
"3300","https://t.co/9StLKH59Fb","domain_2"
"3301","https://t.co/KuA48GdREL","domain_13"
"3302","https://t.co/zv60cHjclF","domain_2"
"3303","https://t.co/LNzz0ZFrom","domain_376"
"3304","https://t.co/TGKpnqAbHh","domain_2"
"3305","https://t.co/bJoJVM0pjX","domain_376"
"3306","https://t.co/wHOc7LHb5F","domain_2"
"3307","https://t.co/GtdNW1SpVi","domain_808"
"3308","https://t.co/SsD9ign6HO","domain_13"
"3309","https://t.co/3cXPRDJFfe","domain_13"
"3310","https://t.co/J43NWkX0X3","domain_2"
"3311","https://t.co/BTjPEO0Bto","domain_376"
"3312","https://t.co/ClyJ32L333","domain_2"
"3313","https://t.co/t0c1F2lEdv","domain_376"
"3314","https://t.co/u0MeXO4Uhh","domain_2"
"3315","https://t.co/l3GizRUCy4","domain_809"
"3316","https://t.co/HgEDwxTDJN","domain_2"
"3317","https://t.co/OlnK1TI1NM","domain_4"
"3318","https://t.co/Nv7rK63Pgc","domain_2"
"3319","https://t.co/nPS3xpBKaQ","domain_13"
"3320","https://t.co/gI82N2JuWn","domain_2"
"3321","https://t.co/00cY9vXEFF","domain_810"
"3322","https://t.co/TUi9uwBvVp","domain_2"
"3323","https://t.co/lafTJ2GyLY","domain_424"
"3324","https://t.co/Q3yYQi4A27","domain_33"
"3325","https://t.co/whEreofYAx","domain_2"
"3326","https://t.co/612BsbVw8K","domain_4"
"3327","https://t.co/UGR6REFZpT","domain_33"
"3328","https://t.co/eYyUqX4Tbt","domain_2"
"3329","https://t.co/k6UEtsnLHT","domain_14"
"3330","https://t.co/WjOzlQBiE0","domain_2"
"3331","https://t.co/qAQqrJv9gU","domain_2"
"3332","https://t.co/bnwyGx6luh","domain_2"
"3333","https://t.co/HplJUr0OBo","domain_2"
"3334","https://t.co/fZ5eW4iHmB","domain_2"
"3335","https://t.co/DEvffPTCVj","domain_129"
"3336","https://t.co/obp595W7tm","domain_811"
"3337","https://t.co/bwe9kJCEPt","domain_4"
"3338","https://t.co/f2TqMFh1Yb","domain_4"
"3339","https://t.co/zRN30A78ir","domain_812"
"3340","https://t.co/jMcFFA3TOQ","domain_2"
"3341","https://t.co/xEZBs3sq0y","domain_2"
"3342","https://t.co/C2x0QoKGlY","domain_2"
"3343","https://t.co/2W2EtbTGdr","domain_2"
"3344","https://t.co/MWS8130h8n","domain_2"
"3345","https://t.co/CtaC2xZ8dY","domain_2"
"3346","https://t.co/UmZKC9AzWd","domain_154"
"3347","https://t.co/79upYdCeMp","domain_2"
"3348","https://t.co/8s2GxMhiSJ","domain_2"
"3349","https://t.co/GAwvhG5aSb","domain_2"
"3350","https://t.co/RCZAlRU05o","domain_2"
"3351","https://t.co/nkKcTttsD9","domain_20"
"3352","https://t.co/HK9Yf72OVA","domain_813"
"3353","https://t.co/nyty7fCQo6","domain_33"
"3354","https://t.co/hyypsPN0yQ","domain_2"
"3355","https://t.co/gWOKZELq5Q","domain_813"
"3356","https://t.co/ZDJ2hyF6RO","domain_20"
"3357","https://t.co/PNaQXPrweg","domain_4"
"3358","https://t.co/QmtDXuYktY","domain_14"
"3359","https://t.co/HDJS9RNtJ4","domain_20"
"3360","https://t.co/gWOKZELq5Q","domain_813"
"3361","https://t.co/JohKyMv9El","domain_2"
"3362","https://t.co/BtJL9JkvXZ","domain_14"
"3363","https://t.co/5kjy8G0i4y","domain_448"
"3364","https://t.co/JhSCGDA2G8","domain_813"
"3365","https://t.co/z8Cp77lVza","domain_4"
"3366","https://t.co/TxTpx4umqH","domain_13"
"3367","https://t.co/dGGm5b0w4L","domain_653"
"3368","https://t.co/eYr2Xx5l1p","domain_2"
"3369","https://t.co/ENPjCfMa8L","domain_2"
"3370","https://t.co/G6Vs3XEinb","domain_2"
"3371","https://t.co/848CVWWdOt","domain_814"
"3372","https://t.co/OIyWrzL79Z","domain_104"
"3373","https://t.co/YHzo0L7vtV","domain_1"
"3374","https://t.co/8qc8Bcxoko","domain_2"
"3375","https://t.co/Nr8JjmpmoS","domain_2"
"3376","https://t.co/0aP7MoNtjF","domain_2"
"3377","https://t.co/LgPgAjgomY","domain_13"
"3378","https://t.co/FKd1mBTB68","domain_2"
"3379","https://t.co/M4pqkKeEVC","domain_2"
"3380","https://t.co/wz55NBYAO3","domain_814"
"3381","https://t.co/L7pMDmeJs1","domain_2"
"3382","https://t.co/mDP2nI1pQU","domain_2"
"3383","https://t.co/DgBeH5L9DS","domain_2"
"3384","https://t.co/fkFa9vSssZ","domain_815"
"3385","https://t.co/2qVgImRo0R","domain_814"
"3386","https://t.co/VTRoCiHSne","domain_2"
"3387","https://t.co/XWOevMK0aA","domain_2"
"3388","https://t.co/UJ9hxUg7QS","domain_2"
"3389","https://t.co/KsXTo8NKNl","domain_816"
"3390","https://t.co/xjTpV4OydL","domain_4"
"3391","https://t.co/WO2T0K4zXi","domain_817"
"3392","https://t.co/ELfzsRGxRo","domain_2"
"3393","https://t.co/GTEd6LDwho","domain_818"
"3394","https://t.co/MHL7Pfr7kb","domain_819"
"3395","https://t.co/lou8lbLA1f","domain_2"
"3396","https://t.co/gXgJqQu3hU","domain_820"
"3397","https://t.co/EewIzzryjI","domain_2"
"3398","https://t.co/NvZdilRfgj","domain_821"
"3399","https://t.co/u9Cd0txE7Z","domain_2"
"3400","https://t.co/q5MDsNbCMh","domain_820"
"3401","https://t.co/MET0mtpr3S","domain_819"
"3402","https://t.co/Jwm87uvbEf","domain_64"
"3403","https://t.co/X5RC5Nuamh","domain_2"
"3404","https://t.co/leaEBy6cR2","domain_2"
"3405","https://t.co/rMdfx6y0HO","domain_2"
"3406","https://t.co/DIWLBiaHvP","domain_820"
"3407","https://t.co/8cPcz2xoHb","domain_20"
"3408","https://t.co/0YO2l38OZr","domain_820"
"3409","https://t.co/yeRcT4J244","domain_14"
"3410","https://t.co/wz4xVZYqJd","domain_140"
"3411","https://t.co/vkThHbOQjs","domain_2"
"3412","https://t.co/rDxzsL5EAC","domain_819"
"3413","https://t.co/QwijRRiYIf","domain_2"
"3414","https://t.co/FoxpVpTttA","domain_1"
"3415","https://t.co/Kp1hDchfNZ","domain_822"
"3416","https://t.co/QOs0DE9BKQ","domain_1"
"3417","https://t.co/FPrt7NwrOt","domain_1"
"3418","https://t.co/vz1irH0Nmm","domain_823"
"3419","https://t.co/a1KN4U3YuA","domain_824"
"3420","https://t.co/DvieABlOFz","domain_2"
"3421","https://t.co/ocMCvfDZkv","domain_825"
"3422","https://t.co/gNORIjnSVa","domain_129"
"3423","https://t.co/vz1irH0Nmm","domain_823"
"3424","https://t.co/3YLSQ1fSEf","domain_826"
"3425","https://t.co/ABpMLymHNK","domain_2"
"3426","https://t.co/SYL7ou7qVW","domain_1"
"3427","https://t.co/NSA4kfN2RB","domain_827"
"3428","https://t.co/PnhPLJHo8E","domain_1"
"3429","https://t.co/vSAPkWJTEA","domain_372"
"3430","https://t.co/WC69XAJIs4","domain_1"
"3431","https://t.co/u5suyvLfZJ","domain_4"
"3432","https://t.co/cDxE5VMzOj","domain_828"
"3433","https://t.co/H2XcaX4jbU","domain_829"
"3434","https://t.co/BgRAb7lK8D","domain_4"
"3435","https://t.co/x3VqxdouVT","domain_2"
"3436","https://t.co/Cy1LFeNyV8","domain_762"
"3437","https://t.co/QCKqcX4Hw9","domain_2"
"3438","https://t.co/MtTdvy6141","domain_307"
"3439","https://t.co/KSAwlYuX02","domain_830"
"3440","https://t.co/69iIzvyQYC","domain_2"
"3441","https://t.co/pxONlrqUsm","domain_2"
"3442","https://t.co/KSAwlYuX02","domain_830"
"3443","https://t.co/TmIpEgQyeV","domain_2"
"3444","https://t.co/pOL92mn8YZ","domain_831"
"3445","https://t.co/tuVbR4lEP3","domain_832"
"3446","https://t.co/Qq70Gf99ba","domain_14"
"3447","https://t.co/KSAwlYuX02","domain_830"
"3448","https://t.co/9pQyx4xOOL","domain_2"
"3449","https://t.co/ZdiEodWbog","domain_833"
"3450","https://t.co/V6nyLVdPeD","domain_2"
"3451","https://t.co/Sj57BoKsiB","domain_832"
"3452","https://t.co/KSAwlYuX02","domain_830"
"3453","https://t.co/KSAwlYuX02","domain_830"
"3454","https://t.co/8vBgg9IY7i","domain_832"
"3455","https://t.co/fqSk7QCawO","domain_832"
"3456","https://t.co/5v29w19tFX","domain_832"
"3457","https://t.co/6jzCEdaYRG","domain_832"
"3458","https://t.co/V8juC5eK1A","domain_834"
"3459","https://t.co/Sj57BoKsiB","domain_832"
"3460","https://t.co/1fuNEMes7M","domain_2"
"3461","https://t.co/v0NTQyZlPK","domain_64"
"3462","https://t.co/5v29w19tFX","domain_832"
"3463","https://t.co/MtTdvy6141","domain_307"
"3464","https://t.co/KSAwlYuX02","domain_830"
"3465","https://t.co/2AG9auABr3","domain_835"
"3466","https://t.co/Qna4TUBnWh","domain_2"
"3467","https://t.co/uoNEbAHH3h","domain_832"
"3468","https://t.co/KSAwlYuX02","domain_830"
"3469","https://t.co/2yCM0dlQ2f","domain_2"
"3470","https://t.co/O2cdKpSDfp","domain_836"
"3471","https://t.co/KSAwlYuX02","domain_830"
"3472","https://t.co/H3SXfV5mtC","domain_837"
"3473","https://t.co/IEWDreNauK","domain_14"
"3474","https://t.co/fMoqK26hIm","domain_838"
"3475","https://t.co/ETyZY8GB2A","domain_839"
"3476","https://t.co/oZ1DS3Xu0D","domain_840"
"3477","https://t.co/Wpilp4mymf","domain_365"
"3478","https://t.co/8NHD9iDaJs","domain_2"
"3479","https://t.co/AxhcLfErSU","domain_2"
"3480","https://t.co/jlMICJ6jE5","domain_365"
"3481","https://t.co/mpOaEFQl6k","domain_66"
"3482","https://t.co/FlrOvkANC0","domain_43"
"3483","https://t.co/LwAnE9vupg","domain_151"
"3484","https://t.co/CpQguFZB28","domain_841"
"3485","https://t.co/Ktd5IG9M5o","domain_2"
"3486","https://t.co/n6njdG6r9l","domain_2"
"3487","https://t.co/YyTKP1Z5kG","domain_44"
"3488","https://t.co/vIJfNHl630","domain_127"
"3489","https://t.co/pMTQhiVsXX","domain_14"
"3490","https://t.co/BNVCvNYXXj","domain_365"
"3491","https://t.co/gigW51IZpK","domain_35"
"3492","https://t.co/kE6DjxAnmm","domain_2"
"3493","https://t.co/VHQeD0gO0n","domain_840"
"3494","https://t.co/Ux5YA1cSG3","domain_842"
"3495","https://t.co/FY0r9o7Xsl","domain_843"
"3496","https://t.co/i1626mnNd9","domain_684"
"3497","https://t.co/37DqvJHNCv","domain_44"
"3498","https://t.co/KCObrZBVDs","domain_44"
"3499","https://t.co/LgpNe5HkaO","domain_44"
"3500","https://t.co/9k1tqsAarM","domain_434"
"3501","https://t.co/Ev3nX9scx3","domain_44"
"3502","https://t.co/SqydkslFzp","domain_44"
"3503","https://t.co/tqvPUSaFJQ","domain_127"
"3504","https://t.co/h99bHB29xt","domain_844"
"3505","https://t.co/mawD20REGb","domain_44"
"3506","https://t.co/axK9XNo6Yz","domain_839"
"3507","https://t.co/Dn5Buo7GSK","domain_424"
"3508","https://t.co/xntO3jMMTS","domain_4"
"3509","https://t.co/IBypE1kaz5","domain_845"
"3510","https://t.co/ebGGmfxoBy","domain_44"
"3511","https://t.co/0Bznfdg0aR","domain_66"
"3512","https://t.co/H2CTpG4oyZ","domain_161"
"3513","https://t.co/twnsWk0hFJ","domain_92"
"3514","https://t.co/yoXZFbRvzI","domain_424"
"3515","https://t.co/txg7K2DO9v","domain_44"
"3516","https://t.co/Gs0km0vlgk","domain_2"
"3517","https://t.co/l1vN8zXLGG","domain_846"
"3518","https://t.co/QOaU2QLJ3B","domain_2"
"3519","https://t.co/eTITgPSrUN","domain_321"
"3520","https://t.co/tGfWuVVHxj","domain_2"
"3521","https://t.co/iIkSsJGBDn","domain_847"
"3522","https://t.co/wD7s6S0vci","domain_2"
"3523","https://t.co/UvAOJzcYcZ","domain_2"
"3524","https://t.co/ZoIPkPBD6o","domain_70"
"3525","https://t.co/o6aRmcgVbS","domain_321"
"3526","https://t.co/nVP6wrKL1E","domain_2"
"3527","https://t.co/7cIbxls55f","domain_2"
"3528","https://t.co/Tmz6X1N2gQ","domain_848"
"3529","https://t.co/OpJwuNUvG8","domain_2"
"3530","https://t.co/q1eIXnjjpt","domain_2"
"3531","https://t.co/iIkSsJGBDn","domain_847"
"3532","https://t.co/dfanUDwSQ3","domain_849"
"3533","https://t.co/GHGHQm9e6d","domain_849"
"3534","https://t.co/zfiVVxYDZY","domain_14"
"3535","https://t.co/7old5MJWph","domain_2"
"3536","https://t.co/UO0aQk9KR8","domain_363"
"3537","https://t.co/hMsPYpozLn","domain_850"
"3538","https://t.co/hfZk09McEN","domain_229"
"3539","https://t.co/QP3GVvfoFq","domain_105"
"3540","https://t.co/0kCCG1BT06","domain_2"
"3541","https://t.co/kNCm9jC8i9","domain_33"
"3542","https://t.co/swviAZSPHk","domain_2"
"3543","https://t.co/Aq5ZliM7l4","domain_2"
"3544","https://t.co/FvR9jDQ71a","domain_2"
"3545","https://t.co/Ii2SpVP89b","domain_2"
"3546","https://t.co/nosA8JJjiN","domain_33"
"3547","https://t.co/WUKvdavUJu","domain_2"
"3548","https://t.co/H09nYdbzoV","domain_851"
"3549","https://t.co/XJ5BklBxWI","domain_2"
"3550","https://t.co/KvBEdKGlgw","domain_852"
"3551","https://t.co/LdPrUf2wuR","domain_2"
"3552","https://t.co/Gn3WHNSFIb","domain_32"
"3553","https://t.co/fWpOF5TwoC","domain_2"
"3554","https://t.co/YOu7wn9xVs","domain_4"
"3555","https://t.co/N9c3i9v8gO","domain_686"
"3556","https://t.co/BiuEY7bUtS","domain_853"
"3557","https://t.co/LnzI7o166Y","domain_717"
"3558","https://t.co/TmpFWjPI6I","domain_2"
"3559","https://t.co/mCWD37IOF9","domain_2"
"3560","https://t.co/PbAFmAlgtb","domain_2"
"3561","https://t.co/M2tJoxkCoU","domain_686"
"3562","https://t.co/kgSwhSr7Mn","domain_854"
"3563","https://t.co/Psz22ky0fM","domain_2"
"3564","https://t.co/YdEtWgRibk","domain_855"
"3565","https://t.co/YdEtWgRibk","domain_855"
"3566","https://t.co/eMTwirknyq","domain_2"
"3567","https://t.co/M9K08OaZve","domain_2"
"3568","https://t.co/PNSsIa5e46","domain_856"
"3569","https://t.co/LSVsYSpdxX","domain_2"
"3570","https://t.co/xEGNtXnH3B","domain_480"
"3571","https://t.co/zigDPaCq5B","domain_2"
"3572","https://t.co/JSZZQsT3XS","domain_385"
"3573","https://t.co/gM8p0Bd8Mt","domain_2"
"3574","https://t.co/DaalPeNZp0","domain_2"
"3575","https://t.co/xsX26oo16s","domain_857"
"3576","https://t.co/FYJWjDkM5I","domain_858"
"3577","https://t.co/SuDkK1wEEZ","domain_2"
"3578","https://t.co/Wpkl2qNiQW","domain_598"
"3579","https://t.co/BD52FxDvhQ","domain_2"
"3580","https://t.co/inIqzfyioi","domain_13"
"3581","https://t.co/L3Y3x2Cats","domain_2"
"3582","https://t.co/IbG4ynJsw8","domain_316"
"3583","https://t.co/FpH01U3eIi","domain_2"
"3584","https://t.co/qmiF0bLwOa","domain_124"
"3585","https://t.co/l6PIf3LpEn","domain_2"
"3586","https://t.co/GLZmGBM7w0","domain_859"
"3587","https://t.co/ljeRYHItwh","domain_229"
"3588","https://t.co/XtVRJMRREs","domain_124"
"3589","https://t.co/ndvlAPJvQL","domain_2"
"3590","https://t.co/ZEnDvsgYMD","domain_229"
"3591","https://t.co/TWykzN4rlC","domain_2"
"3592","https://t.co/Wx11d69gEZ","domain_229"
"3593","https://t.co/gB46FiD2wE","domain_2"
"3594","https://t.co/pRAro2OWia","domain_229"
"3595","https://t.co/E7SHtYLbnL","domain_66"
"3596","https://t.co/aC50jw3Xmw","domain_2"
"3597","https://t.co/iJoBZ3MZp0","domain_1"
"3598","https://t.co/f8pE52ZeyX","domain_26"
"3599","https://t.co/LQD1WEfpQd","domain_4"
"3600","https://t.co/GgnbVZoHWu","domain_2"
"3601","https://t.co/PCjBvrs7xw","domain_229"
"3602","https://t.co/qT8JMD9pI1","domain_2"
"3603","https://t.co/kDh4evYWpt","domain_229"
"3604","https://t.co/uvM975yha2","domain_66"
"3605","https://t.co/yGVMztP1rt","domain_129"
"3606","https://t.co/qFinwD7ls7","domain_66"
"3607","https://t.co/xkAfgsGmZ5","domain_860"
"3608","https://t.co/s3JhXiDslZ","domain_129"
"3609","https://t.co/918EQmTkrL","domain_365"
"3610","https://t.co/1Ki8LgVAy4","domain_861"
"3611","https://t.co/32IzXXrUdP","domain_361"
"3612","https://t.co/XGnjgLE9eQ","domain_862"
"3613","https://t.co/noF8f0RScb","domain_863"
"3614","https://t.co/WJ7UjFs8Fd","domain_229"
"3615","https://t.co/qUKpVpwRFv","domain_13"
"3616","https://t.co/H3vUsqzyQo","domain_2"
"3617","https://t.co/h6amECX5K7","domain_864"
"3618","https://t.co/B8iWRdxcm0","domain_2"
"3619","https://t.co/KTeqJRXzpc","domain_865"
"3620","https://t.co/nXS3Z1kxiD","domain_864"
"3621","https://t.co/UDKMAdKuzY","domain_2"
"3622","https://t.co/h9i6moZAsK","domain_336"
"3623","https://t.co/bTi8JAMFiu","domain_611"
"3624","https://t.co/ZrIyNa6f6m","domain_866"
"3625","https://t.co/EpzgG4uqJI","domain_260"
"3626","https://t.co/5CwUyLnFUm","domain_867"
"3627","https://t.co/1tyYqFz13D","domain_2"
"3628","https://t.co/k2GJBOk6ft","domain_2"
"3629","https://t.co/iR3OXEH7id","domain_868"
"3630","https://t.co/KJsvW06GBV","domain_336"
"3631","https://t.co/LdcwKyuaFf","domain_14"
"3632","https://t.co/1EOf1Wxnpj","domain_260"
"3633","https://t.co/do6H2pVuB4","domain_611"
"3634","https://t.co/n844h1ASPj","domain_2"
"3635","https://t.co/ulqeR1yTpX","domain_260"
"3636","https://t.co/kEa5l3b1AE","domain_869"
"3637","https://t.co/RsdkWZRc8g","domain_870"
"3638","https://t.co/TsaLetFtkt","domain_613"
"3639","https://t.co/oIM6Po8XCu","domain_611"
"3640","https://t.co/ogxSY4GWD1","domain_2"
"3641","https://t.co/UZWLgJQzNS","domain_871"
"3642","https://t.co/HE4Qh2I5wF","domain_869"
"3643","https://t.co/yqYiwjN8eZ","domain_866"
"3644","https://t.co/MjSTefgGU5","domain_611"
"3645","https://t.co/rJJXUcX5PM","domain_13"
"3646","https://t.co/7HuEN4rWrn","domain_260"
"3647","https://t.co/zlhVYArtCU","domain_2"
"3648","https://t.co/2zGVSLOX5p","domain_167"
"3649","https://t.co/qew4c5M1xd","domain_548"
"3650","https://t.co/qew4c5M1xd","domain_548"
"3651","https://t.co/PgKBT3MBAp","domain_872"
"3652","https://t.co/AYfdjeB7Hy","domain_336"
"3653","https://t.co/rgAm3eQOwn","domain_2"
"3654","https://t.co/qew4c5M1xd","domain_548"
"3655","https://t.co/O8X4M5eR6b","domain_336"
"3656","https://t.co/itnKBxgWLH","domain_4"
"3657","https://t.co/Dg0EcBYKJL","domain_271"
"3658","https://t.co/bviYy8BMsb","domain_336"
"3659","https://t.co/x8zqbwNfO1","domain_201"
"3660","https://t.co/Y8h5v1j2y7","domain_2"
"3661","https://t.co/4WJy7seHmw","domain_873"
"3662","https://t.co/qew4c5M1xd","domain_548"
"3663","https://t.co/qew4c5M1xd","domain_548"
"3664","https://t.co/qew4c5M1xd","domain_548"
"3665","https://t.co/8qucf6sgOc","domain_874"
"3666","https://t.co/5U1t8hc4uf","domain_167"
"3667","https://t.co/Fd9DzspuGk","domain_4"
"3668","https://t.co/qew4c5M1xd","domain_548"
"3669","https://t.co/qew4c5M1xd","domain_548"
"3670","https://t.co/iZJK6kpWiZ","domain_2"
"3671","https://t.co/qew4c5M1xd","domain_548"
"3672","https://t.co/TTb9oiL8R2","domain_43"
"3673","https://t.co/KiXRcBNjLs","domain_43"
"3674","https://t.co/GaJTUGAUi7","domain_2"
"3675","https://t.co/PHFoEozYPS","domain_2"
"3676","https://t.co/72ix7vM87w","domain_43"
"3677","https://t.co/Calk5nv5Vc","domain_43"
"3678","https://t.co/kaMPx4eOS9","domain_2"
"3679","https://t.co/qIkS2FUTb1","domain_2"
"3680","https://t.co/MhIF6mPNTs","domain_2"
"3681","https://t.co/vScPGMsJXY","domain_43"
"3682","https://t.co/WK63tm34a0","domain_43"
"3683","https://t.co/eYOrBmF3O3","domain_43"
"3684","https://t.co/0Xh758OnUP","domain_43"
"3685","https://t.co/LOEPKBS38J","domain_43"
"3686","https://t.co/BdlqasD0wB","domain_43"
"3687","https://t.co/CaR5QEUVHH","domain_2"
"3688","https://t.co/gDjTzkpCHK","domain_655"
"3689","https://t.co/cSPAmWTo6T","domain_43"
"3690","https://t.co/AWWg8kNMZg","domain_43"
"3691","https://t.co/HR4GNyGSiC","domain_43"
"3692","https://t.co/ZkgQSpwYj3","domain_43"
